,Unnamed: 0.1,Unnamed: 0,username,anime_id,my_score,user_id,gender,title,type,source,score,scored_by,rank,popularity,genre,Username,Gender,Location,Days Watched,Mean Score,Watching,Completed,On Hold,Dropped,Plan to Watch,Total Entries,Rewatched,Episodes Watched,Age,location,lat,lon,city,state,country
76,76,76,Damonashu,2596,0,37326,Male,Shinreigari: Ghost Hound,TV,Original,7.54,30244,1537.0,910,"Mystery, Psychological, Sci-Fi, Supernatural",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
77,77,77,Damonashu,2759,0,37326,Male,Evangelion: 1.0 You Are (Not) Alone,Movie,Original,8.16,152066,356.0,280,"Action, Sci-Fi, Mecha",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
78,78,78,Damonashu,2904,5,37326,Male,Code Geass: Hangyaku no Lelouch R2,TV,Original,8.95,543904,18.0,22,"Action, Military, Sci-Fi, Super Power, Drama, Mecha",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
79,79,79,Damonashu,3089,0,37326,Male,The Sky Crawlers,Movie,Novel,7.36,18746,2212.0,1814,"Drama, Military",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
80,80,80,Damonashu,3588,0,37326,Male,Soul Eater,TV,Manga,8.03,422552,523.0,23,"Action, Fantasy, Comedy, Supernatural, Shounen",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
81,81,81,Damonashu,3655,3,37326,Male,Nabari no Ou,TV,Manga,7.4,50069,2031.0,681,"Action, Fantasy, Supernatural, Comedy, Drama, Shounen",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
82,82,82,Damonashu,3901,7,37326,Male,Baccano! Specials,Special,Novel,8.24,77553,274.0,718,"Action, Mystery, Comedy, Historical, Supernatural",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
83,83,83,Damonashu,4081,0,37326,Male,Natsume Yuujinchou,TV,Manga,8.39,107891,173.0,229,"Slice of Life, Supernatural, Drama, Fantasy, Shoujo",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
84,84,84,Damonashu,4654,0,37326,Male,Toaru Majutsu no Index,TV,Novel,7.63,199591,1283.0,115,"Action, Magic, Sci-Fi, Super Power",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
85,85,85,Damonashu,4725,0,37326,Male,Ga-Rei: Zero,TV,Manga,7.72,74149,1058.0,470,"Action, Super Power, Supernatural, Thriller",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
86,86,86,Damonashu,4896,0,37326,Male,Umineko no Naku Koro ni,TV,Novel,7.28,66053,2508.0,548,"Mystery, Horror, Psychological, Supernatural",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
87,87,87,Damonashu,4975,0,37326,Male,ChäoS;HEAd,TV,Novel,6.52,116277,5508.0,344,"Harem, Mystery, Psychological, Sci-Fi, Supernatural",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
88,88,88,Damonashu,4981,0,37326,Male,Casshern Sins,TV,Other,7.59,35726,1373.0,865,"Action, Adventure, Drama, Psychological, Sci-Fi",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
89,89,89,Damonashu,5081,8,37326,Male,Bakemonogatari,TV,Novel,8.35,354216,191.0,44,"Romance, Supernatural, Mystery, Vampire",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
90,90,90,Damonashu,5114,0,37326,Male,Fullmetal Alchemist: Brotherhood,TV,Manga,9.25,733592,1.0,4,"Action, Military, Adventure, Comedy, Drama, Magic, Fantasy, Shounen",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
91,91,91,Damonashu,5420,0,37326,Male,Kemono no Souja Erin,TV,Novel,8.43,12328,150.0,1544,"Drama, Fantasy, Slice of Life",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
92,92,92,Damonashu,5630,8,37326,Male,Higashi no Eden,TV,Original,7.96,173942,599.0,156,"Action, Sci-Fi, Mystery, Comedy, Drama, Romance, Thriller",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
93,93,93,Damonashu,5681,7,37326,Male,Summer Wars,Movie,Original,8.22,179206,294.0,212,"Sci-Fi, Comedy",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
94,94,94,Damonashu,6205,0,37326,Male,Kämpfer,TV,Novel,6.64,97625,5016.0,432,"Action, Comedy, Ecchi, Romance, School, Shoujo Ai, Super Power",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
95,95,95,Damonashu,6211,8,37326,Male,Tokyo Magnitude 8.0,TV,Original,8.16,70538,364.0,493,Drama,Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
96,96,96,Damonashu,6573,0,37326,Male,Darker than Black: Ryuusei no Gemini,TV,Original,7.57,162782,1421.0,244,"Action, Sci-Fi, Mystery, Super Power",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
97,97,97,Damonashu,6594,0,37326,Male,Katanagatari,TV,Novel,8.44,118251,139.0,228,"Action, Adventure, Historical, Martial Arts, Romance",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
98,98,98,Damonashu,6702,0,37326,Male,Fairy Tail,TV,Manga,8.08,423745,452.0,19,"Action, Adventure, Comedy, Magic, Fantasy, Shounen",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
99,99,99,Damonashu,6746,7,37326,Male,Durarara!!,TV,Novel,8.29,376169,247.0,30,"Action, Mystery, Supernatural",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
100,100,100,Damonashu,6973,0,37326,Male,Senkou no Night Raid,TV,Original,6.94,9202,3792.0,2011,"Action, Military, Historical, Super Power",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
101,101,101,Damonashu,7647,0,37326,Male,Arakawa Under the Bridge,TV,Manga,7.67,94787,1164.0,356,"Comedy, Romance, Seinen",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
102,102,102,Damonashu,7662,0,37326,Male,Shinrei Tantei Yakumo,TV,Novel,7.44,41283,1866.0,919,"Horror, Mystery, Shoujo, Supernatural",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
103,103,103,Damonashu,7785,0,37326,Male,Yojouhan Shinwa Taikei,TV,Novel,8.65,60508,61.0,421,"Mystery, Comedy, Psychological, Romance",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
104,104,104,Damonashu,8426,8,37326,Male,Hourou Musuko,TV,Manga,7.79,24714,898.0,1141,"Slice of Life, Drama, Romance, School",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
105,105,105,Damonashu,8915,0,37326,Male,Dantalian no Shoka,TV,Novel,7.32,41506,2328.0,855,"Action, Mystery, Historical, Supernatural",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
106,106,106,Damonashu,9253,8,37326,Male,Steins;Gate,TV,Novel,9.14,563857,5.0,8,"Thriller, Sci-Fi",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
107,107,107,Damonashu,9919,5,37326,Male,Ao no Exorcist,TV,Manga,7.83,521881,823.0,14,"Action, Demons, Fantasy, Shounen, Supernatural",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
108,108,108,Damonashu,9989,7,37326,Male,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,TV,Original,8.55,397955,81.0,45,"Slice of Life, Supernatural, Drama",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
109,109,109,Damonashu,10162,0,37326,Male,Usagi Drop,TV,Manga,8.52,139627,97.0,256,"Josei, Slice of Life",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
110,110,110,Damonashu,10163,7,37326,Male,C: The Money of Soul and Possibility Control,TV,Original,7.38,101968,2101.0,386,"Action, Mystery, Super Power, Thriller",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
111,111,111,Damonashu,10798,0,37326,Male,UN-GO,TV,Novel,7.49,42041,1685.0,843,"Mystery, Supernatural",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
112,112,112,Damonashu,11061,0,37326,Male,Hunter x Hunter (2011),TV,Manga,9.11,403377,8.0,35,"Action, Adventure, Super Power, Shounen",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
113,113,113,Damonashu,11111,3,37326,Male,Another,TV,Novel,7.77,469764,933.0,26,"Mystery, Horror, Supernatural, Thriller, School",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
114,114,114,Damonashu,11597,0,37326,Male,Nisemonogatari,TV,Novel,8.2,215305,318.0,146,"Mystery, Comedy, Supernatural, Ecchi",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
115,115,115,Damonashu,11757,4,37326,Male,Sword Art Online,TV,Novel,7.64,915986,1259.0,3,"Action, Adventure, Fantasy, Game, Romance",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
116,116,116,Damonashu,12189,0,37326,Male,Hyouka,TV,Novel,8.15,241642,372.0,73,"Mystery, School, Slice of Life",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
117,117,117,Damonashu,12355,10,37326,Male,Ookami Kodomo no Ame to Yuki,Movie,Original,8.77,204744,34.0,148,"Slice of Life, Fantasy",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
118,118,118,Damonashu,12431,8,37326,Male,Uchuu Kyoudai,TV,Manga,8.56,26666,80.0,881,"Comedy, Sci-Fi, Seinen, Slice of Life, Space",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
119,119,119,Damonashu,12531,8,37326,Male,Sakamichi no Apollon,TV,Manga,8.44,93986,145.0,390,"Drama, Josei, Music, Romance, School",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
120,120,120,Damonashu,13599,0,37326,Male,Robotics;Notes,TV,Novel,7.4,55782,2040.0,645,"Sci-Fi, Mystery, Drama, Mecha, School",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
121,121,121,Damonashu,13601,0,37326,Male,Psycho-Pass,TV,Original,8.45,377003,134.0,29,"Action, Police, Psychological, Sci-Fi",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
122,122,122,Damonashu,14075,0,37326,Male,Zetsuen no Tempest,TV,Manga,8.11,160453,432.0,157,"Action, Mystery, Psychological, Drama, Magic, Fantasy, Shounen",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
123,123,123,Damonashu,14513,0,37326,Male,Magi: The Labyrinth of Magic,TV,Manga,8.21,249087,305.0,91,"Action, Adventure, Fantasy, Magic, Shounen",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
124,124,124,Damonashu,14719,7,37326,Male,JoJo no Kimyou na Bouken (TV),TV,Manga,8.41,187286,159.0,166,"Action, Adventure, Supernatural, Vampire, Shounen",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
125,125,125,Damonashu,14813,8,37326,Male,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,TV,Novel,8.11,306308,429.0,74,"Slice of Life, Comedy, Drama, Romance, School",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
126,126,126,Damonashu,16005,7,37326,Male,Zettai Karen Children: The Unlimited - Hyoubu Kyousuke,TV,Original,7.65,37560,1232.0,1004,"Action, Super Power, Supernatural, Shounen",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
127,127,127,Damonashu,16498,7,37326,Male,Shingeki no Kyojin,TV,Manga,8.49,940211,110.0,2,"Action, Military, Mystery, Super Power, Drama, Fantasy, Shounen",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
128,128,128,Damonashu,16524,0,37326,Male,Suisei no Gargantia,TV,Original,7.6,119215,1364.0,337,"Action, Sci-Fi, Adventure, Mecha",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
129,129,129,Damonashu,16782,8,37326,Male,Kotonoha no Niwa,Movie,Original,8.27,184194,266.0,191,"Slice of Life, Psychological, Drama, Romance",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
130,130,130,Damonashu,18153,0,37326,Male,Kyoukai no Kanata,TV,Novel,7.87,261632,760.0,75,"Slice of Life, Supernatural, Fantasy",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
131,131,131,Damonashu,18229,0,37326,Male,Gatchaman Crowds,TV,Original,7.42,50861,1929.0,631,"Sci-Fi, Adventure",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
132,132,132,Damonashu,18679,7,37326,Male,Kill la Kill,TV,Original,8.19,412726,325.0,28,"Action, Comedy, Super Power, Ecchi, School",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
133,133,133,Damonashu,19365,7,37326,Male,Samurai Flamenco,TV,Original,6.97,33723,3692.0,917,"Action, Comedy, Parody, Super Power",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
134,134,134,Damonashu,20507,0,37326,Male,Noragami,TV,Manga,8.15,502213,377.0,15,"Action, Adventure, Comedy, Supernatural, Shounen",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
135,135,135,Damonashu,20583,0,37326,Male,Haikyuu!!,TV,Manga,8.65,278372,57.0,86,"Comedy, Drama, School, Shounen, Sports",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
136,136,136,Damonashu,21603,0,37326,Male,Mekakucity Actors,TV,Music,7.19,125532,2859.0,256,"Sci-Fi, Comedy, Super Power, Supernatural, Romance",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
137,137,137,Damonashu,22319,8,37326,Male,Tokyo Ghoul,TV,Manga,8.0,659308,560.0,6,"Action, Mystery, Horror, Psychological, Supernatural, Drama, Seinen",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
138,138,138,Damonashu,22535,9,37326,Male,Kiseijuu: Sei no Kakuritsu,TV,Manga,8.52,410107,94.0,42,"Action, Sci-Fi, Horror, Psychological, Drama, Seinen",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
139,139,139,Damonashu,22729,6,37326,Male,Aldnoah.Zero,TV,Original,7.57,184307,1419.0,181,"Action, Military, Sci-Fi, Mecha",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
140,140,140,Damonashu,23199,7,37326,Male,Durarara!!x2 Shou,TV,Novel,8.11,134417,421.0,263,"Action, Mystery, Supernatural",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
141,141,141,Damonashu,23273,7,37326,Male,Shigatsu wa Kimi no Uso,TV,Manga,8.88,413527,21.0,37,"Drama, Music, Romance, School, Shounen",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
142,142,142,Damonashu,23283,8,37326,Male,Zankyou no Terror,TV,Original,8.21,284077,311.0,76,"Mystery, Psychological, Thriller",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
143,143,143,Damonashu,23755,7,37326,Male,Nanatsu no Taizai,TV,Manga,8.29,385532,251.0,52,"Action, Adventure, Supernatural, Magic, Ecchi, Fantasy, Shounen",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
144,144,144,Damonashu,23847,8,37326,Male,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,TV,Novel,8.29,221377,254.0,150,"Slice of Life, Comedy, Drama, Romance, School",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
145,145,145,Damonashu,24439,7,37326,Male,Kekkai Sensen,TV,Manga,7.73,166813,1041.0,142,"Action, Comedy, Super Power, Supernatural, Vampire, Fantasy, Shounen",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
146,146,146,Damonashu,26243,5,37326,Male,Owari no Seraph,TV,Manga,7.63,273796,1277.0,83,"Action, Military, Supernatural, Drama, Vampire, Shounen",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
147,147,147,Damonashu,26441,7,37326,Male,Junketsu no Maria,TV,Manga,7.24,43397,2649.0,876,"Comedy, Historical, Magic, Romance, Fantasy, Seinen",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
148,148,148,Damonashu,27775,8,37326,Male,Plastic Memories,TV,Original,8.0,172984,557.0,155,"Sci-Fi, Drama, Romance",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
149,149,149,Damonashu,28223,8,37326,Male,Death Parade,TV,Original,8.27,371287,262.0,47,"Game, Mystery, Psychological, Drama, Thriller",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
150,150,150,Damonashu,28805,0,37326,Male,Bakemono no Ko,Movie,Original,8.5,90673,102.0,482,"Adventure, Supernatural",Damonashu,Male,"Detroit,Michigan",91.0,6.16,6.0,216.0,34.0,37.0,29.0,322.0,6.0,5360.0,32,"Detroit,Michigan",42.3315509,-83.0466403,Detroit,Michigan,United States
